,request_id,function name,duration (ms),billed duration (ms),memory size (mb),max memory used (mb),init duration (ms),import duration (ms)
547,b5faf94a-ed58-4a2f-b3ca-395a512520c8,fn986,1.28,783,1024,71,781.12,679.6340942382812
548,47051079-2b0d-4dd1-a306-59618c52de5b,fn987,1.63,410,1024,46,408.36,279.7434329986572
549,da055939-3c1f-4527-ba22-6584465a1cd3,fn988,2.01,636,1024,46,633.10,414.51287269592285
550,a33c3586-5513-44e6-87f7-a66c999cf4d7,fn991,1.31,146,1024,28,144.23,37.37163543701172
551,eaf6ecee-a205-47fe-82d8-2de1f86fb211,fn990,1.18,798,1024,55,796.67,519.7193622589111
552,466ab78c-119b-44c0-81cf-097651b7ecc3,fn994,1.45,253,1024,25,251.22,0.000476837158203125
553,609420c5-3b59-4dc0-8c35-d980a900b84a,fn995,1.48,922,1024,58,920.00,653.2397270202637
554,4f449eda-1b6a-4fd7-a48c-7cffa2835d2d,fn997,1.41,460,1024,43,457.62,252.78401374816895
555,8fddd116-8329-4ca3-a6e8-f8413bc65efe,fn998,2.41,540,1024,38,536.98,245.55659294128418
556,951ac838-519a-438b-bf22-4613a02db65a,fn996,2.65,2035,1024,127,2031.60,1846.6026782989502
557,7cd9e12e-8c97-46d9-b2cb-5aae1f5d9847,fn1001,1.24,255,1024,29,253.12,74.1586685180664
558,5f054493-8365-4098-b074-aad003468d95,fn1002,1.47,403,1024,44,400.54,241.59598350524902
559,fe47e775-e51c-4222-b8af-9c03aec62007,fn1000,1.54,795,1024,58,792.99,548.7909317016602
560,af3a0bf0-ddd8-40bf-b511-d641fd8599e4,fn1004,1.55,770,1024,44,767.79,530.7307243347168
561,1be7881c-8b50-4020-bbbe-5a4d100baec5,fn1003,1.31,453,1024,43,451.11,279.25658226013184
562,97f03d88-c122-430a-8b6e-99d7733645b0,fn1005,1.40,833,1024,44,831.14,571.0659027099609
563,8c98f6f9-dcbc-4215-8fe5-15bc5217a6c8,fn1006,2.03,1778,1024,99,1775.61,1556.9064617156982
564,4120b7e4-9fb1-4404-9f3e-7ee97d4b89ac,fn1007,1.49,585,1024,46,582.60,371.69861793518066
565,6e724b5b-0774-42c3-a349-a82a74e7934e,fn1008,1.37,1131,1024,62,1129.13,841.433048248291
566,b31cde9c-a8c8-4f9e-adc6-680eaed75f0f,fn1009,1.22,559,1024,42,556.97,344.09475326538086
567,0f5a2221-eca8-47a4-aed0-ba5506ab5123,fn1011,1.39,1827,1024,102,1824.64,1590.850591659546
568,2c0dd308-7c21-41b4-a443-665dacb96f47,fn1013,2.74,179,1024,27,175.85,63.42744827270508
569,bf4dde61-7304-46f6-9a84-8a07ad858416,fn1010,1.72,2180,1024,115,2178.14,1910.0048542022705
570,fe48e04b-f43d-4e45-9c39-90ab000ac8a4,fn1012,2.81,929,1024,48,926.04,688.859224319458
571,4b45ba44-24e4-4b3b-ace8-8f5c4c3cf9c2,fn1014,1.33,320,1024,27,318.31,107.09786415100098
572,8c35bc78-05f8-45eb-b71b-f839f23cdc2d,fn1015,1.19,301,1024,25,298.92,36.54789924621582
573,d5e02861-baad-46b6-b5a5-0a85b57b9e6c,fn1017,1.25,322,1024,27,320.26,71.91610336303711
574,862e0ab2-44b8-47c9-848f-61b908a81174,fn1018,2.38,1519,1024,99,1515.63,1375.1792907714844
575,426aebaa-ff81-42a6-9356-1eb7f17fe0da,fn1019,1.47,538,1024,43,535.73,292.13523864746094
576,0d229f68-0558-4000-8d39-256a39ba763d,fn1016,1.16,327,1024,26,325.07,51.5904426574707
577,5a4ad54e-d884-4b0e-bfd7-402f72076f7e,fn1020,1.39,653,1024,53,651.43,443.0737495422363
578,e21b43d6-a6db-4a7e-9878-a6475681dfb8,fn1022,2.32,122,1024,28,119.52,37.25314140319824
579,1cfb3709-a734-4fca-970c-4ea756966fdf,fn1021,1.46,859,1024,66,856.87,683.6869716644287
580,c121c9d0-e7fc-4abf-989b-fff66d97b1fb,fn1023,1.37,205,1024,28,203.18,45.74918746948242
581,afe9e07c-d0e9-42d8-98fb-bfcba68d5fd2,fn1025,2.50,571,1024,43,567.73,299.5731830596924
582,d41657fe-3bad-497c-9b4f-10834b2df04f,fn1027,1.39,772,1024,45,769.65,492.2301769256592
583,0711e26f-b186-4c2e-a590-03bf606a0dbc,fn1028,1.29,819,1024,56,817.26,576.0281085968018
584,e6dfec1b-7026-4b54-993a-656adef7a624,fn1031,1.68,394,1024,38,391.62,173.72441291809082
585,77e61d3f-0924-425b-8a2b-2cb4aa811225,fn1030,3.74,813,1024,59,809.19,548.5467910766602
586,744647ad-e2f0-4745-b335-940843c73f26,fn1032,1.49,251,1024,38,249.33,136.95955276489258
587,47e9e9b5-f501-4624-bc11-fac85202aa09,fn1029,2.35,286,1024,28,283.40,71.17033004760742
588,ea61bdd2-2a37-4b30-b2e7-ef68ef7e8163,fn1033,1.64,303,1024,28,301.00,69.8544979095459
589,cc407f1d-b3bc-498e-aa1d-7473cb22f7c1,fn1034,1.45,2583,1024,67,2580.64,2349.8973846435547
590,28b78955-c820-4471-98d7-efb44a9d0842,fn1036,1.64,769,1024,58,766.66,510.4515552520752
591,08c5cf77-cf69-4e39-b187-1a1ff59fcc58,fn1035,1.70,202,1024,31,199.61,80.6589126586914
592,928b5297-f2d5-4e2f-897c-b65e5401fb85,fn1037,1.46,295,1024,27,292.80,75.38962364196777
593,456c0f52-52bb-4496-95be-9776acc5aac9,fn1038,1.25,2187,1024,144,2185.54,2033.050298690796
594,072643a9-bf6d-4c38-a6d1-4ea0ec641d24,fn1039,1.10,509,1024,57,507.38,341.60518646240234
595,918cf465-b41e-4eb0-88fd-e6feb4556cb1,fn1043,1.76,730,1024,57,728.22,481.00757598876953
596,02aa01e9-9f19-4797-a808-1d1f42f474ee,fn1040,1.14,160,1024,29,158.56,54.552555084228516
597,39b09fed-a52b-4b26-8657-b3830d0c5571,fn1041,1.31,424,1024,27,422.13,180.206298828125
598,1df22daa-c47b-457e-a062-75f4a0c6e628,fn1044,1.19,2452,1024,166,2450.65,2257.6980590820312
599,0b4ce544-8705-4d9b-a1d1-77ab0bbf5eac,fn1045,1.27,1740,1024,56,1738.36,1568.1777000427246
600,727cdac9-bdd6-4b02-81fa-c76633853264,fn1049,1.21,1627,1024,76,1625.32,1381.7250728607178
601,1dcb32f3-9ff0-42d9-adc1-7cd224e7c9c1,fn1046,1.20,925,1024,70,922.97,670.1903343200684
602,64fd363e-1ee8-4452-a1bd-b13911dbc573,fn1047,1.88,759,1024,51,756.54,479.17938232421875
603,0920f978-24df-4ff5-8256-fa658c747622,fn1048,1.44,261,1024,26,259.16,41.01061820983887
604,cc6163da-240d-4705-b3e2-ca63fc4641f2,fn1050,1.50,606,1024,44,603.83,346.2862968444824
605,2620d20b-13b2-484c-8aea-0dcffb2486bc,fn1051,1.49,330,1024,43,328.40,233.69240760803223
606,48d0695c-c66b-484b-9597-73cfa812b245,fn1052,1.51,390,1024,27,388.23,111.63973808288574
607,2ff86a8a-31da-4909-bd40-cfe0a8ff3854,fn1053,1.27,523,1024,43,520.85,293.77126693725586
608,a45413b9-0a6f-4111-866d-326d3bbc8609,fn1054,1.39,2376,1024,118,2373.86,2192.6445960998535
609,85be2f88-bec6-49ef-a45f-89a1166abf83,fn1057,1.67,290,1024,26,288.06,70.59478759765625
610,569201ea-2faa-433e-90cd-91e316cd7ef6,fn1055,1.47,772,1024,57,769.56,514.7600173950195
611,3f741813-64c8-46f3-be19-1df2069d60bf,fn1056,1.68,188,1024,26,185.36,24.23381805419922
612,dfa7d81a-f4b7-4df7-8b6b-a930335585fd,fn1059,1.10,265,1024,27,263.40,52.09207534790039
613,55506e83-f18e-4ae1-a40e-1346bb583928,fn1058,1.33,302,1024,26,300.00,43.44511032104492
614,5a132533-50f4-4b67-812c-0fb94b6939f2,fn1061,1.88,133,1024,26,130.96,22.101163864135742
615,2c09a025-af29-4a3d-a9f7-3b38b4751418,fn1062,1.50,157,1024,26,155.39,50.177812576293945
616,7a6319de-573f-4366-a6dd-72c977080fb9,fn1060,1.21,466,1024,43,464.39,302.23560333251953
617,d06fe2cd-7f57-481f-9982-162c79562a4a,fn1064,1.24,409,1024,40,407.71,202.26693153381348
618,5b71ca63-45b8-48b9-9020-7485808ebea2,fn1065,1.24,468,1024,45,466.26,264.13965225219727
619,32a0a5f0-4053-4c4a-acc0-62d938f1e5f1,fn1067,4.86,415,1024,32,409.68,199.1112232208252
620,205145dc-1673-4f53-a10e-71e02c5d31de,fn1069,1.45,276,1024,27,273.89,88.61851692199707
621,5318dd91-8ac2-4bf4-baeb-2046df4155e6,fn1071,2.69,279,1024,26,276.13,68.9249038696289
622,d8fc0359-cfef-4b5f-8323-d5b4e123581f,fn1070,1.29,137,1024,26,135.59,24.48892593383789
623,7c07c3b2-47cf-416d-a2ca-439241b778d8,fn1072,2.18,1593,1024,127,1590.40,1407.508373260498
624,6ded39b8-90ef-4597-b543-a2bab3518624,fn1073,2.55,308,1024,26,304.54,49.90530014038086
625,473f86dd-3d15-4d12-922a-ceec071214de,fn1075,2.33,525,1024,57,521.75,420.9566116333008
626,977c4033-1905-4a7a-abcc-808e5bab84bf,fn1076,1.53,1844,1024,110,1841.83,1683.3722591400146
627,1f80ae5c-9970-48c8-9958-5d5e2a46d0ad,fn1074,1.36,1317,1024,51,1315.19,1088.4387493133545
628,0b7f60c9-6462-470c-b936-8c64bf5f50eb,fn1077,2.32,614,1024,39,611.05,348.23036193847656
629,11573a1c-7feb-48b3-8042-99aa7143af37,fn1078,1.21,270,1024,43,267.92,169.57950592041016
630,f15d0b02-4d3d-4cff-9e7f-507e99fe38de,fn1079,1.11,473,1024,39,471.07,250.49757957458496
631,e43d5025-b137-4954-829c-d7e2918b94cf,fn1082,1.42,322,1024,39,320.24,196.20299339294434
632,86c85a5f-da7b-4a6b-9245-f1593e7ed0b9,fn1081,1.44,642,1024,43,639.95,379.4257640838623
633,ce141339-5853-46ed-b6d6-cd992bb93cdf,fn1080,1.66,183,1024,26,181.22,0.000476837158203125
634,26a952cb-3b96-400f-807c-270137ffebbd,fn1084,1.44,547,1024,45,545.54,366.16063117980957
635,194cc530-56a3-4fb3-b758-5a18365cf091,fn1083,2.52,768,1024,58,765.12,517.6072120666504
636,e4d977c2-8038-41fa-9495-2c6bdf303407,fn1086,1.39,441,1024,48,438.72,334.46669578552246
637,a8975e73-195e-4c09-8224-8d8426385620,fn1085,1.58,550,1024,40,548.21,302.4330139160156
638,9f1277da-ede7-41ed-a5f7-3982ea1a2999,fn1088,1.18,987,1024,77,985.38,777.0094871520996
639,654491bb-b299-494b-a4ce-dd6dd597e7c4,fn1089,1.32,516,1024,40,514.19,273.81253242492676
640,2a6e3ba8-5deb-4d50-9fc7-8882b445602d,fn1091,1.27,465,1024,57,463.08,360.73827743530273
641,4d634097-5fa2-46d2-a44f-8f18d21610af,fn1090,1.91,442,1024,40,439.93,235.8098030090332
642,923ac9bb-b716-49ff-972f-ff63be87f1b3,fn1093,1.64,1827,1024,99,1825.22,1526.4830589294434
643,ad77850d-6bcd-4920-9127-f23f30640d93,fn1094,1.80,254,1024,27,251.67,54.39901351928711
644,b768f688-fccc-421e-a2c8-97d7f1cdaffb,fn1092,1.36,2137,1024,108,2135.17,1846.8008041381836
645,0b6c18c2-a615-40ea-8723-3cc26d1835e6,fn1095,1.61,421,1024,45,418.65,313.13133239746094
646,8e83c118-3cae-4904-bb62-353c3d69bf7c,fn1096,1.34,819,1024,62,816.76,609.0829372406006
647,60bccbf7-fecd-4a3a-86d7-527af56f7a57,fn1097,1.49,628,1024,44,626.25,352.1454334259033
648,3cda2ecb-2caa-4663-acb8-287175494d71,fn1099,1.52,235,1024,39,232.94,127.5172233581543
649,5b1661b3-6da5-4108-8fa9-ed9aae993605,fn1101,2.51,1115,1024,70,1112.17,839.3886089324951
650,d742f56b-e61d-429d-86ec-e6637e79ab47,fn1100,2.56,363,1024,40,359.50,205.28626441955566
651,37d9aeda-d78c-482b-af21-9d94ad35031d,fn1102,1.59,1396,1024,110,1394.39,1256.6778659820557
652,779cfbb9-ab6b-41f0-9ef7-c6f2a20594d6,fn1104,1.29,3158,1024,148,3156.06,2899.8682498931885
653,65e7e37e-a9ea-42f9-8310-6eaf7ac2f724,fn1105,1.61,997,1024,70,995.32,738.736629486084
654,1631db09-bfba-4209-b281-b49e665db858,fn1103,1.11,1849,1024,99,1846.98,1590.839147567749
655,51fb23a0-d46a-4a8f-a82c-746e47c387ad,fn1107,1.43,286,1024,27,284.29,54.53181266784668
656,8534c07b-7db0-43ba-bfe2-8615caba8d03,fn1106,1.59,441,1024,38,439.11,206.78210258483887
657,4de1998c-66d1-486b-b5cc-e790d9456eab,fn1108,1.49,3077,1024,116,3074.80,2815.131425857544
658,83981a93-9f70-43d7-8757-c5f64acee050,fn1110,1.69,320,1024,26,317.79,46.76699638366699
659,ce95a3f3-0d1b-47e8-b481-952fff59f48a,fn1111,1.19,561,1024,52,559.32,375.86498260498047
660,cf001053-0006-4296-a3f1-25f8c3d34f75,fn1112,2.01,297,1024,26,294.71,45.55344581604004
661,be33b241-7d07-4416-b514-fc097b54eafb,fn1113,1.41,319,1024,27,317.21,78.95016670227051
662,2638b3ca-ee79-4d80-ac09-86ce0811b14d,fn1114,1.24,2106,1024,136,2104.70,1889.5695209503174
663,a30f1d53-8254-4547-bda7-89f3ca84c5aa,fn1115,1.37,233,1024,25,231.13,28.81765365600586
664,68882972-8f61-4d5e-93c5-4de4cd21563a,fn1116,1.68,543,1024,44,540.33,321.4094638824463
665,d6806d96-59ae-4ad8-a9ee-373a89993bb3,fn1117,6.38,351,1024,44,344.13,201.4915943145752
666,ebcd483c-a96a-4e60-bb05-1592b4bf78db,fn1118,2.50,624,1024,43,620.73,357.42855072021484
667,b6244be0-8550-4030-a624-d785d1f50c21,fn1120,1.19,513,1024,59,511.70,409.1029167175293
668,93ec7d9a-dabe-4f13-ae9b-82065824ab77,fn1121,1.47,712,1024,58,710.12,527.4753570556641
669,6d071de6-81e4-44a8-bea9-14f8c6cf7cdb,fn1122,1.57,858,1024,62,855.59,685.0943565368652
670,d3d883b7-a074-4657-9318-5ab69b12ee78,fn1123,1.76,584,1024,44,581.63,302.8097152709961
671,8c2f152b-f8fb-4299-8a82-61faee939db5,fn1119,1.39,4919,1024,136,4917.18,4807.636737823486
672,a52568af-853e-4f60-a4ea-a67b0b83a23d,fn1124,2.27,259,1024,26,256.72,50.40287971496582
673,aaf5b10c-e4b5-48ac-9446-6d932bf79cf4,fn1125,2.34,212,1024,26,208.86,0.000476837158203125
674,d75a8661-d2de-4b4c-adfd-6b871be01b62,fn1128,1.07,704,1024,57,702.60,486.8907928466797
675,fa582e2a-e4bc-4323-b49a-57acc9c27705,fn1131,1.37,492,1024,45,489.82,272.0301151275635
676,1af3fe63-afc1-4fd7-8949-fcff299b086b,fn1132,2.57,344,1024,26,340.71,53.09271812438965
677,ef6d2660-ae9d-4198-b0aa-c1ce8308edd4,fn1129,1.17,5004,1024,69,5002.12,4841.674327850342
678,c80f5e9b-fb22-4528-bc4a-47459771169f,fn1137,1.30,735,1024,56,733.25,494.5964813232422
679,c021f6e3-c4ee-4caf-a1cc-4bd4d0c3bf72,fn1138,1.12,134,1024,26,131.94,34.26218032836914
680,f93f22ca-dbeb-4c16-be9a-2360e648e4c3,fn1139,1.75,260,1024,26,257.54,46.72670364379883
681,4130e25f-5df6-44a4-a203-2f3764855c29,fn1140,2.52,707,1024,57,704.45,488.025426864624
682,4e06b378-156b-402b-a5f4-f61af5bc9250,fn1144,1.17,851,1024,68,849.58,626.272439956665
683,1d987fd9-dd78-4ef9-8d88-7406811070cf,fn1146,1.28,266,1024,27,264.11,52.60419845581055
684,7ca6b673-b9e5-459d-b884-bf964b781727,fn1150,1.43,336,1024,26,334.07,144.65928077697754
685,c7c00445-b9d2-4627-9fdb-91f4867ba6e7,fn1151,1.72,568,1024,57,565.88,466.65406227111816
686,f102e481-fa51-4fc9-b67a-9c6a7931c365,fn1155,2.35,276,1024,26,273.37,65.58036804199219
687,20c5d188-1f50-4797-8754-68d970f8be05,fn1157,1.60,795,1024,56,793.30,593.4970378875732
688,ca70371d-fca9-4441-9711-d1eb857a695a,fn1162,1.19,379,1024,43,377.81,266.7875289916992
689,a4bdfdb5-1e87-4a1c-9bab-5a50c155d321,fn1163,1.39,321,1024,27,318.79,78.05490493774414
690,53f34f79-e436-4e97-ad6b-5bbe923e22b1,fn1164,1.54,674,1024,42,672.10,393.0044174194336
691,05ace9df-cb50-4602-9d83-f8e6b9e7e8a5,fn1165,1.45,481,1024,44,478.56,308.1855773925781
692,ad560679-82a8-43cc-a857-64f4c191c3a2,fn1166,1.37,275,1024,25,273.21,0.000476837158203125
693,cf625c59-458d-42ee-9550-4096821993f6,fn1168,1.12,1715,1024,98,1713.33,1482.5208187103271
694,4b0adf46-de65-42ee-bf41-07599e2fa846,fn1169,1.21,252,1024,27,250.45,53.77483367919922
695,0addbdb5-34ef-4c8c-adb0-224f6a9fa227,fn1170,1.39,584,1024,42,582.31,315.95921516418457
696,236c1992-25a0-4157-89ff-d84e48d87360,fn1173,1.18,213,1024,31,211.05,108.39605331420898
697,27337b9c-0a9b-4268-a86b-5ca4b824d79c,fn1175,1.10,224,1024,26,222.23,22.055864334106445
698,430d2d3f-1da5-4df3-bbf8-092d1d9fb4d0,fn1178,1.26,262,1024,39,260.24,164.381742477417
699,36750a3c-aa97-4508-80c7-4644cc0e613f,fn1179,6.37,562,1024,44,555.63,312.9432201385498
700,34dd82ff-1f67-466e-9fa4-232817cd60e7,fn1177,1.30,4957,1024,172,4955.40,4851.489543914795
701,5ba28db3-d877-4317-b78a-04200f60873b,fn1180,20.41,508,1024,40,486.72,278.8653373718262
702,c7adaf5b-e3e4-4a0d-8f08-590610d4922c,fn1185,1.50,349,1024,44,347.08,239.6690845489502
703,7c8e48fb-b446-49c7-8e09-3b946a1ce508,fn1187,1.42,224,1024,26,222.48,49.413442611694336
704,240b8ec3-41db-4de9-92c7-d16e0d5a3549,fn1189,1.53,295,1024,26,292.96,26.178836822509766
705,f5485a62-b203-46b6-9018-5a3936b8984a,fn1190,1.36,448,1024,39,446.30,243.16120147705078
706,c7799147-d9ab-4903-8b77-8d11f71dcf5b,fn1192,1.28,165,1024,28,163.38,56.626081466674805
707,93d94c71-f908-46ff-b271-64209019da50,fn1191,1.49,560,1024,28,558.14,311.3069534301758
708,d387038c-470d-4dde-a988-657f6061be35,fn1193,2.46,603,1024,46,600.14,363.0998134613037
709,55b25369-5254-40a9-a737-aa7abf754a82,fn1194,1.17,217,1024,26,215.11,23.95796775817871
710,76fb2187-b975-45b6-bb3f-c505071ca5e2,fn1196,1.66,640,1024,37,638.26,399.93858337402344
711,4c2c95d8-cbc8-4fe0-ac28-7c4a61c1286e,fn1197,1.55,875,1024,56,872.66,577.6968002319336
712,9095643a-ed52-42cd-8942-69941d292662,fn1200,1.66,432,1024,36,430.32,191.0572052001953
713,1df3e0ff-eae0-4838-9f38-1c043487bbb3,fn1201,1.42,428,1024,36,425.98,184.18049812316895
714,db54258a-57e5-4067-932c-917aba76928e,fn1204,1.91,341,1024,26,338.74,42.98901557922363
715,fed8484e-f1c0-4515-880e-c83979808012,fn1203,1.38,502,1024,45,499.83,286.2541675567627
716,cb77dba7-0e6f-41d1-91d6-6b454edf890d,fn1206,1.56,357,1024,44,355.42,219.00629997253418
717,4afc90b6-5a25-4853-addd-e8583dcb6ece,fn1207,1.13,2522,1024,133,2520.37,2298.210382461548
718,5e641686-a81c-41da-a467-050890326ce1,fn1210,2.60,529,1024,40,525.51,270.7340717315674
719,e11720b8-e9c0-4c48-811b-7099f72268f9,fn1212,1.51,864,1024,65,862.21,620.293378829956
720,2c13fc4c-5cf1-4ee4-a7aa-ed35364cec45,fn1214,1.45,433,1024,40,431.29,257.10391998291016
721,8804fbf7-1cb2-4cdc-9276-ca03f0dc83d0,fn1216,1.21,581,1024,43,579.28,305.0675392150879
722,165ca00f-f120-4a6b-b270-e0679a225265,fn1217,2.40,240,1024,26,237.18,0.000476837158203125
723,92367795-572c-4ed7-b58e-073481aa696f,fn1219,1.55,626,1024,59,623.98,519.4275379180908
724,30115a2c-1fda-4eee-880d-edb19429bebf,fn1220,1.30,337,1024,27,335.32,98.2503890991211
725,b92179c3-516d-408b-98f1-5839eb4ab14a,fn1221,1.45,518,1024,27,516.20,208.13584327697754
726,1b1ed95f-bd9e-4337-83b6-1ae69ecd55b6,fn1222,1.33,116,1024,25,113.74,8.736610412597656
727,7fb9c5a6-5d08-4f2e-8006-ab0937ded485,fn1225,2.42,534,1024,59,530.78,433.11333656311035
728,812cd7a0-7f49-4d1e-928e-4302ca04f98d,fn1227,1.33,542,1024,43,539.98,294.94404792785645
729,a819d550-61d8-4094-9216-d3f2e007f0a3,fn1228,1.32,297,1024,39,295.24,177.33311653137207
730,1296163e-5dd2-4e15-b48f-c971e7b28a35,fn1230,1.45,515,1024,47,513.36,340.67440032958984
731,5aea1f7e-5581-4f36-9316-afe2f9787750,fn1232,1.35,821,1024,67,818.70,607.8510284423828
732,6e250571-3ab4-498d-aa2e-faaba39178a0,fn1233,2.40,786,1024,59,783.07,535.60471534729
733,1b7390ad-b0d3-4400-b4ca-12ad2709c832,fn1240,2.78,751,1024,57,748.03,464.71524238586426
734,869911d6-14a2-4c22-ad3e-c5c308188395,fn1245,1.37,578,1024,43,576.43,330.83033561706543
735,ff2cdf0d-5e64-40ee-bf78-fbcaa2f1fae3,fn1246,2.79,541,1024,57,537.65,349.6079444885254
736,3f63a10a-312a-4459-8abd-de8dcfb5e0dc,fn1251,2.64,484,1024,39,480.98,230.10492324829102
737,d3453aae-07de-4087-a629-644f14240d45,fn1252,1.37,848,1024,58,845.69,560.7242584228516
738,9857d711-4ec1-4843-b38e-7b27b515c15e,fn1253,1.32,769,1024,58,767.49,524.3754386901855
739,ce658c9f-a27b-498e-9a80-034cec3275a4,fn1254,1.31,501,1024,44,499.10,281.69941902160645
740,e01a5d0c-6585-4f84-bda8-46c731165f4c,fn1255,2.42,136,1024,28,132.75,27.51445770263672
741,321896f1-0a90-41e7-a275-1d2e9ff65977,fn1257,1.18,465,1024,39,462.92,234.44747924804688
742,744cce4e-46d6-4353-b51e-cda794cb94f9,fn1258,1.40,347,1024,40,345.51,236.14072799682617
743,7fb7836d-c91d-4de7-91c5-e7615e1bcc90,fn1260,1.38,281,1024,26,278.88,45.23754119873047
744,64ff9fe6-d613-4215-aa16-e5f9ad4626c2,fn1263,1.82,206,1024,26,204.09,21.935462951660156
745,75e0e54c-d15d-45af-8b77-0c09e9eea7d2,fn1265,1.47,117,1024,25,115.21,6.9751739501953125
746,3f161cd0-54cf-4b4b-8323-dd425b29b540,fn1267,2.89,287,1024,26,283.29,38.38610649108887
747,fbca8ff1-24ea-42fc-9cb4-abd3351870fc,fn1268,1.53,268,1024,26,265.83,55.02128601074219
748,d7a5c7a3-debb-4c0c-bc05-6e66d666afe8,fn1269,1.71,728,1024,54,725.83,471.94623947143555
749,dbba3e30-f360-4079-b6ea-080fcf0dae15,fn1271,1.49,1017,1024,61,1014.94,757.7166557312012
750,80ea515b-1d7d-478c-ba40-dc3d0eb4b7eb,fn1272,1.47,281,1024,44,278.94,175.4472255706787
751,37680ea8-6311-48a1-9576-6509c7fec719,fn1274,1.24,527,1024,43,525.00,413.56754302978516
752,e20b2bd6-addc-427b-a0ff-b9af55c50ab3,fn1278,1.55,293,1024,32,290.92,122.1616268157959
753,99aedd7f-84e0-4004-ad7a-c693beba3e79,fn1279,1.17,642,1024,52,640.58,433.48026275634766
754,c7291d48-cc3d-41c5-9eb8-a89c94e24e9a,fn1281,1.36,223,1024,27,221.31,36.631107330322266
755,352cc714-b850-4661-baed-03443d2af200,fn1282,1.27,411,1024,39,409.00,263.1802558898926
756,4c681c8c-0de3-4a15-ad3b-584b068ee054,fn1283,1.60,770,1024,44,768.23,509.5968246459961
757,fb5eb194-1e52-42f9-bdb6-4e5bb48d6b49,fn1285,1.24,655,1024,59,653.73,457.125186920166
758,c69ae972-948d-4c48-9e53-e06907ded500,fn1286,1.40,310,1024,30,307.60,111.2363338470459
759,e3ac784e-f752-4ff5-b3da-d7fcb2e4024e,fn1287,1.56,394,1024,39,391.88,276.81994438171387
760,d0ac2c4b-da3b-4b06-8836-7ad5bd04f0b5,fn1290,1.26,414,1024,44,412.51,257.6162815093994
761,1789fc51-012d-4586-b63d-b40dc9690d06,fn1291,1.40,368,1024,26,366.21,57.28340148925781
762,00c27c3e-df94-4d56-8b84-c0efa757eb50,fn1292,1.61,492,1024,64,489.50,373.28290939331055
763,e7bf2d57-52fc-490d-a485-7ba89c9e9099,fn1293,1.86,712,1024,57,709.22,489.90917205810547
764,0206529d-16a2-42e3-85d0-42e4e02e8245,fn1294,2.58,531,1024,43,527.50,325.2105712890625
765,8866bc77-16f0-4b6b-961c-5cd19e645e38,fn1300,1.20,593,1024,44,591.27,341.98737144470215
766,9c60e36d-455c-4793-8c2c-f384e8c46aff,fn1303,1.41,977,1024,71,974.91,721.062421798706
767,4b703fed-574a-4d90-85b3-e398d1dd1cc7,fn1307,1.51,824,1024,55,821.81,535.2873802185059
768,88f5b4ba-97d2-43a1-abee-f6d7766bc7ba,fn1309,2.59,1025,1024,72,1022.15,816.1642551422119
769,67c26ed0-209b-4283-92c5-6de10f9f761f,fn1311,1.75,299,1024,27,296.76,73.95172119140625
770,5e09631c-736c-4dcb-af80-5e9ae723f55f,fn1312,1.31,343,1024,46,340.72,251.14035606384277
771,9c95f01f-5a49-48ac-9a5d-a2f54197bd09,fn1314,2.69,173,1024,26,170.31,16.023635864257812
772,192987ad-ddd0-418c-813d-699b0393b1ba,fn1315,1.45,1078,1024,81,1076.16,926.4991283416748
773,499c7125-11ff-4d08-a554-373479e0b551,fn1316,1.31,1173,1024,81,1171.09,942.7540302276611
774,d3c18894-401a-49aa-ab01-23d835313882,fn1317,1.56,515,1024,58,512.63,377.7506351470947
775,1360dd89-d852-4930-9c95-d5dd0c449b78,fn1318,1.23,529,1024,52,527.18,340.2063846588135
776,f2c188e8-9aa7-4231-9e42-3241944e5902,fn1323,1.25,241,1024,40,239.48,144.27423477172852
777,4c70f978-0835-4ce9-a3f7-85c4e85b8e35,fn1320,1.20,2990,1024,148,2988.69,2758.152484893799
778,240ca8c6-1696-4d35-b610-204515c4c9db,fn1327,1.41,528,1024,43,525.59,336.8690013885498
779,e21ffbf9-6de5-4504-8638-b37401327994,fn1326,1.83,823,1024,57,821.00,548.3705997467041
780,dbaf5e75-fd32-4ecd-a2bb-79f76898642a,fn1328,2.47,1008,1024,71,1005.34,770.7815170288086
781,d62d3583-69e2-4db3-8a4a-9dc8879c3a13,fn1329,1.48,278,1024,26,275.86,36.347389221191406
782,68d9120c-d22d-4c7f-8ddd-fe2be815155f,fn1330,1.44,1306,1024,81,1304.45,1050.5123138427734
783,04cbf415-5c47-4286-8056-953beabc011b,fn1333,2.22,330,1024,44,326.80,211.94219589233398
784,850c02d0-d459-4786-9090-4c68facb4bf0,fn1334,2.35,365,1024,39,362.35,178.27296257019043
785,b576b5c5-b76e-4710-b5fd-7cc00726ba9a,fn1336,1.43,247,1024,28,244.72,99.54452514648438
786,63a30881-9002-4f0f-9b74-174ac1755369,fn1335,1.29,1611,1024,99,1609.09,1507.2104930877686
787,c7f242ab-8ed6-4c4a-8000-a528bb51095e,fn1341,2.54,767,1024,59,763.60,532.1669578552246
788,2c1acbee-2292-4c34-81db-c2717db612d6,fn1343,2.13,2137,1024,107,2133.93,1886.8305683135986
789,6890a251-4aa1-459a-9e39-0cc99776a100,fn1344,1.70,804,1024,53,801.35,575.0977993011475
